,station_id,stationname,date,daytype,rides,STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,STATION_DESCRIPTIVE_NAME,Location,zip_codes,has_market,month,spring,latitude,longitude,top_stations
755842,41400,Roosevelt,2016-05-29,U,9389,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755843,41400,Roosevelt,2016-05-30,U,6724,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
765556,41420,Addison-North Main,2011-03-05,A,5056,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765557,41420,Addison-North Main,2011-03-06,U,3851,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765563,41420,Addison-North Main,2011-03-12,A,9984,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765564,41420,Addison-North Main,2011-03-13,U,5330,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765570,41420,Addison-North Main,2011-03-19,A,6346,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765571,41420,Addison-North Main,2011-03-20,U,4152,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765577,41420,Addison-North Main,2011-03-26,A,5789,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765578,41420,Addison-North Main,2011-03-27,U,4523,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765584,41420,Addison-North Main,2011-04-02,A,13728,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765585,41420,Addison-North Main,2011-04-03,U,9806,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765591,41420,Addison-North Main,2011-04-09,A,6559,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765592,41420,Addison-North Main,2011-04-10,U,5572,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765598,41420,Addison-North Main,2011-04-16,A,6992,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765599,41420,Addison-North Main,2011-04-17,U,4818,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765605,41420,Addison-North Main,2011-04-23,A,14678,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765606,41420,Addison-North Main,2011-04-24,U,9521,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765612,41420,Addison-North Main,2011-04-30,A,6281,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765613,41420,Addison-North Main,2011-05-01,U,5253,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765619,41420,Addison-North Main,2011-05-07,A,13667,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765620,41420,Addison-North Main,2011-05-08,U,10464,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765626,41420,Addison-North Main,2011-05-14,A,12579,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765627,41420,Addison-North Main,2011-05-15,U,7247,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765633,41420,Addison-North Main,2011-05-21,A,5569,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765634,41420,Addison-North Main,2011-05-22,U,5150,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765640,41420,Addison-North Main,2011-05-28,A,14431,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765641,41420,Addison-North Main,2011-05-29,U,12598,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765642,41420,Addison-North Main,2011-05-30,U,11827,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765923,41420,Addison-North Main,2012-03-03,A,5749,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765924,41420,Addison-North Main,2012-03-04,U,4454,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765930,41420,Addison-North Main,2012-03-10,A,6466,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765931,41420,Addison-North Main,2012-03-11,U,5519,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765937,41420,Addison-North Main,2012-03-17,A,19720,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765938,41420,Addison-North Main,2012-03-18,U,8973,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765944,41420,Addison-North Main,2012-03-24,A,6183,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765945,41420,Addison-North Main,2012-03-25,U,5543,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765951,41420,Addison-North Main,2012-03-31,A,6945,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
765952,41420,Addison-North Main,2012-04-01,U,4960,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765958,41420,Addison-North Main,2012-04-07,A,15424,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765959,41420,Addison-North Main,2012-04-08,U,9722,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765965,41420,Addison-North Main,2012-04-14,A,8551,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765966,41420,Addison-North Main,2012-04-15,U,4954,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765972,41420,Addison-North Main,2012-04-21,A,14992,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765973,41420,Addison-North Main,2012-04-22,U,12097,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765979,41420,Addison-North Main,2012-04-28,A,6262,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765980,41420,Addison-North Main,2012-04-29,U,4723,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
765986,41420,Addison-North Main,2012-05-05,A,15026,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765987,41420,Addison-North Main,2012-05-06,U,13188,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765993,41420,Addison-North Main,2012-05-12,A,6069,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
765994,41420,Addison-North Main,2012-05-13,U,4283,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766000,41420,Addison-North Main,2012-05-19,A,14870,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766001,41420,Addison-North Main,2012-05-20,U,15164,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766007,41420,Addison-North Main,2012-05-26,A,6794,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766008,41420,Addison-North Main,2012-05-27,U,6243,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766009,41420,Addison-North Main,2012-05-28,U,13770,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766287,41420,Addison-North Main,2013-03-02,A,5422,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766288,41420,Addison-North Main,2013-03-03,U,4070,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766294,41420,Addison-North Main,2013-03-09,A,6134,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766295,41420,Addison-North Main,2013-03-10,U,4277,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766301,41420,Addison-North Main,2013-03-16,A,17148,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766302,41420,Addison-North Main,2013-03-17,U,8567,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766308,41420,Addison-North Main,2013-03-23,A,6042,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766309,41420,Addison-North Main,2013-03-24,U,4433,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766315,41420,Addison-North Main,2013-03-30,A,5074,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766316,41420,Addison-North Main,2013-03-31,U,3455,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766322,41420,Addison-North Main,2013-04-06,A,6129,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766323,41420,Addison-North Main,2013-04-07,U,5202,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766329,41420,Addison-North Main,2013-04-13,A,13355,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766330,41420,Addison-North Main,2013-04-14,U,12428,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766336,41420,Addison-North Main,2013-04-20,A,6719,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766337,41420,Addison-North Main,2013-04-21,U,4424,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766343,41420,Addison-North Main,2013-04-27,A,6962,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766344,41420,Addison-North Main,2013-04-28,U,4879,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766350,41420,Addison-North Main,2013-05-04,A,13844,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766351,41420,Addison-North Main,2013-05-05,U,12072,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766357,41420,Addison-North Main,2013-05-11,A,6530,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766358,41420,Addison-North Main,2013-05-12,U,4057,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766364,41420,Addison-North Main,2013-05-18,A,14246,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766365,41420,Addison-North Main,2013-05-19,U,12266,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766371,41420,Addison-North Main,2013-05-25,A,5871,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766372,41420,Addison-North Main,2013-05-26,U,5958,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766373,41420,Addison-North Main,2013-05-27,U,3646,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766651,41420,Addison-North Main,2014-03-01,A,5634,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766652,41420,Addison-North Main,2014-03-02,U,3886,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766658,41420,Addison-North Main,2014-03-08,A,6672,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766659,41420,Addison-North Main,2014-03-09,U,4362,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766665,41420,Addison-North Main,2014-03-15,A,15041,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766666,41420,Addison-North Main,2014-03-16,U,7520,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766672,41420,Addison-North Main,2014-03-22,A,5743,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766673,41420,Addison-North Main,2014-03-23,U,4051,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766679,41420,Addison-North Main,2014-03-29,A,5885,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766680,41420,Addison-North Main,2014-03-30,U,5169,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
766686,41420,Addison-North Main,2014-04-05,A,13777,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766687,41420,Addison-North Main,2014-04-06,U,10447,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766693,41420,Addison-North Main,2014-04-12,A,7664,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766694,41420,Addison-North Main,2014-04-13,U,4560,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766700,41420,Addison-North Main,2014-04-19,A,14053,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766701,41420,Addison-North Main,2014-04-20,U,9534,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766707,41420,Addison-North Main,2014-04-26,A,7331,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766708,41420,Addison-North Main,2014-04-27,U,4676,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
766714,41420,Addison-North Main,2014-05-03,A,13938,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766715,41420,Addison-North Main,2014-05-04,U,9366,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766721,41420,Addison-North Main,2014-05-10,A,6071,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766722,41420,Addison-North Main,2014-05-11,U,4281,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766728,41420,Addison-North Main,2014-05-17,A,13078,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766729,41420,Addison-North Main,2014-05-18,U,11709,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766735,41420,Addison-North Main,2014-05-24,A,6390,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766736,41420,Addison-North Main,2014-05-25,U,5897,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766737,41420,Addison-North Main,2014-05-26,U,4163,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
766742,41420,Addison-North Main,2014-05-31,A,6892,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767016,41420,Addison-North Main,2015-03-01,U,3663,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767022,41420,Addison-North Main,2015-03-07,A,5253,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767023,41420,Addison-North Main,2015-03-08,U,3881,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767029,41420,Addison-North Main,2015-03-14,A,16372,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767030,41420,Addison-North Main,2015-03-15,U,6584,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767036,41420,Addison-North Main,2015-03-21,A,5330,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767037,41420,Addison-North Main,2015-03-22,U,3549,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767043,41420,Addison-North Main,2015-03-28,A,5015,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767044,41420,Addison-North Main,2015-03-29,U,3845,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767050,41420,Addison-North Main,2015-04-04,A,5591,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767051,41420,Addison-North Main,2015-04-05,U,12720,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767057,41420,Addison-North Main,2015-04-11,A,5920,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767058,41420,Addison-North Main,2015-04-12,U,4456,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767064,41420,Addison-North Main,2015-04-18,A,14286,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767065,41420,Addison-North Main,2015-04-19,U,9501,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767071,41420,Addison-North Main,2015-04-25,A,6393,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767072,41420,Addison-North Main,2015-04-26,U,4482,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767078,41420,Addison-North Main,2015-05-02,A,13080,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767079,41420,Addison-North Main,2015-05-03,U,11710,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767085,41420,Addison-North Main,2015-05-09,A,5238,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767086,41420,Addison-North Main,2015-05-10,U,3573,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767092,41420,Addison-North Main,2015-05-16,A,13501,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767093,41420,Addison-North Main,2015-05-17,U,10902,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767099,41420,Addison-North Main,2015-05-23,A,5999,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767100,41420,Addison-North Main,2015-05-24,U,5252,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767101,41420,Addison-North Main,2015-05-25,U,11536,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767106,41420,Addison-North Main,2015-05-30,A,10310,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767107,41420,Addison-North Main,2015-05-31,U,11675,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
767386,41420,Addison-North Main,2016-03-05,A,5065,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767387,41420,Addison-North Main,2016-03-06,U,3863,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767393,41420,Addison-North Main,2016-03-12,A,13541,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767394,41420,Addison-North Main,2016-03-13,U,4633,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767400,41420,Addison-North Main,2016-03-19,A,5008,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767401,41420,Addison-North Main,2016-03-20,U,3612,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767407,41420,Addison-North Main,2016-03-26,A,4511,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767408,41420,Addison-North Main,2016-03-27,U,2926,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,3,True,41.947428, -87.653626,True
767414,41420,Addison-North Main,2016-04-02,A,4992,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767415,41420,Addison-North Main,2016-04-03,U,4234,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767421,41420,Addison-North Main,2016-04-09,A,5467,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767422,41420,Addison-North Main,2016-04-10,U,3818,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767428,41420,Addison-North Main,2016-04-16,A,14696,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767429,41420,Addison-North Main,2016-04-17,U,13042,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767435,41420,Addison-North Main,2016-04-23,A,6679,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767436,41420,Addison-North Main,2016-04-24,U,4327,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767442,41420,Addison-North Main,2016-04-30,A,7509,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,4,True,41.947428, -87.653626,True
767443,41420,Addison-North Main,2016-05-01,U,10388,30274,S,Addison (95th-bound),Addison,Addison (Red Line),"41.947428, -87.653626",60613,True,5,True,41.947428, -87.653626,True
